"_id","name","Term0","Term1","Term10","Term100","Term101","Term102","Term103","Term104","Term105","Term106","Term107","Term108","Term109","Term11","Term110","Term111","Term112","Term113","Term114","Term115","Term116","Term117","Term118","Term119","Term12","Term120","Term121","Term122","Term123","Term124","Term125","Term126","Term127","Term128","Term129","Term13","Term130","Term131","Term132","Term133","Term134","Term135","Term136","Term137","Term138","Term139","Term14","Term140","Term141","Term142","Term143","Term144","Term145","Term146","Term147","Term148","Term149","Term15","Term150","Term151","Term152","Term153","Term154","Term155","Term156","Term157","Term158","Term159","Term16","Term160","Term161","Term162","Term163","Term164","Term165","Term166","Term167","Term168","Term169","Term17","Term170","Term171","Term172","Term173","Term174","Term175","Term176","Term177","Term178","Term179","Term18","Term180","Term181","Term182","Term183","Term184","Term185","Term186","Term187","Term188","Term189","Term19","Term190","Term191","Term192","Term193","Term194","Term195","Term196","Term197","Term198","Term199","Term2","Term20","Term200","Term201","Term202","Term203","Term204","Term205","Term206","Term207","Term208","Term209","Term21","Term210","Term211","Term212","Term213","Term214","Term215","Term216","Term217","Term218","Term219","Term22","Term220","Term221","Term222","Term223","Term224","Term225","Term226","Term227","Term228","Term229","Term23","Term230","Term231","Term232","Term233","Term234","Term235","Term236","Term237","Term238","Term239","Term24","Term240","Term241","Term242","Term243","Term244","Term245","Term246","Term247","Term248","Term249","Term25","Term250","Term251","Term252","Term253","Term254","Term255","Term256","Term257","Term258","Term259","Term26","Term260","Term261","Term262","Term263","Term264","Term265","Term266","Term267","Term268","Term269","Term27","Term270","Term271","Term272","Term273","Term274","Term275","Term276","Term277","Term278","Term279","Term28","Term280","Term281","Term282","Term283","Term284","Term285","Term286","Term287","Term288","Term289","Term29","Term290","Term291","Term292","Term293","Term294","Term295","Term296","Term297","Term298","Term299","Term3","Term30","Term300","Term301","Term302","Term303","Term304","Term305","Term306","Term307","Term308","Term309","Term31","Term310","Term311","Term312","Term313","Term314","Term315","Term316","Term317","Term318","Term319","Term32","Term320","Term321","Term322","Term323","Term324","Term325","Term326","Term327","Term328","Term329","Term33","Term330","Term331","Term332","Term333","Term334","Term335","Term336","Term337","Term338","Term339","Term34","Term340","Term341","Term342","Term343","Term344","Term345","Term346","Term347","Term348","Term349","Term35","Term350","Term351","Term352","Term353","Term354","Term355","Term356","Term357","Term358","Term359","Term36","Term360","Term361","Term362","Term363","Term364","Term365","Term366","Term367","Term368","Term369","Term37","Term370","Term371","Term372","Term373","Term374","Term375","Term376","Term377","Term378","Term379","Term38","Term380","Term381","Term382","Term383","Term384","Term385","Term386","Term387","Term388","Term389","Term39","Term390","Term391","Term392","Term393","Term394","Term395","Term396","Term397","Term398","Term399","Term4","Term40","Term400","Term401","Term402","Term403","Term404","Term405","Term406","Term407","Term408","Term409","Term41","Term410","Term411","Term412","Term413","Term414","Term415","Term416","Term417","Term418","Term419","Term42","Term420","Term421","Term422","Term423","Term424","Term425","Term426","Term427","Term428","Term429","Term43","Term430","Term431","Term432","Term433","Term434","Term435","Term436","Term437","Term438","Term439","Term44","Term440","Term441","Term442","Term443","Term444","Term445","Term446","Term447","Term448","Term449","Term45","Term450","Term451","Term452","Term453","Term454","Term455","Term456","Term457","Term458","Term459","Term46","Term460","Term461","Term462","Term463","Term464","Term465","Term466","Term467","Term468","Term469","Term47","Term470","Term471","Term472","Term473","Term474","Term475","Term476","Term477","Term478","Term479","Term48","Term480","Term481","Term482","Term483","Term484","Term485","Term486","Term487","Term488","Term489","Term49","Term490","Term491","Term492","Term493","Term494","Term495","Term496","Term497","Term498","Term499","Term5","Term50","Term500","Term501","Term502","Term503","Term504","Term505","Term506","Term507","Term508","Term509","Term51","Term52","Term53","Term54","Term55","Term56","Term57","Term58","Term59","Term6","Term60","Term61","Term62","Term63","Term64","Term65","Term66","Term67","Term68","Term69","Term7","Term70","Term71","Term72","Term73","Term74","Term75","Term76","Term77","Term78","Term79","Term8","Term80","Term81","Term82","Term83","Term84","Term85","Term86","Term87","Term88","Term89","Term9","Term90","Term91","Term92","Term93","Term94","Term95","Term96","Term97","Term98","Term99"
"144","银幕前后",":","《","藏",,,,,,,,,,,"电影票",,,,,,,,,,,"，",,,,,,,,,,," ",,,,,,,,,,,"陈",,,,,,,,,,,"也",,,,,,,,,,,"约会",,,,,,,,,,,"对象",,,,,,,,,,,"竟然",,,,,,,,,,,"变招",,,,,,,,,,,"我","娣",,,,,,,,,,,"老爸",,,,,,,,,,,"！",,,,,,,,,,,"！",,,,,,,,,,,"#",,,,,,,,,,,"我",,,,,,,,,,,"的",,,,,,,,,,,"青春",,,,,,,,,,,"遇见",,,,,,,,,,,"你",,,,,,,,,,,"的","#",,,,,,,,,,," ",,,,,,,,,,,"#",,,,,,,,,,,"魏千翔",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"#",,,,,,,,,,,"姜妍",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"青春","银幕",,,,,,,,,,,"前后",,,,,,,,,,,"的",,,,,,,,,,,"秒",,,,,,,,,,,"拍",,,,,,,,,,,"视频",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"遇见",,,,,,,,,,,,,,,,,,,,,"你",,,,,,,,,,,"》",,,,,,,,,,,"鞋盒",,,,,,,,,,,"内",,,,,,,,,,
"145","卷半半",":","#","[",,,,,,,,,,,"心",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"雄狮",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,")",,,,,,,,,,,,,,,,,,,,,"[",,,,,,,,,,,"电影",,,,,,,,,,,"]",,,,,,,,,,,"#",,,,,,,,,,
"146","谁轮回谁的宿醉",":","henchen123","。","三","。","卖片","、","可能","小","电影","小","片","午夜","—","融入","其中","，","才能","知其","苦乐","。","生命","中","的","—","幸福","并","不是","O","顽主","一种","完美","和","永恒","收起","《","全文","d",,,,,,,,,"礼记",,,,,,,,,,,"》",,,,,,,,,,," ",,,,,,,,,,,"人生",,,,,,,,,,,"没有",,,,,,,,,,,"后悔",,,,,,,,,,," ","，",,,,,,,,,,,"但",,,,,,,,,,,"可以",,,,,,,,,,,"转弯",,,,,,,,,,,"。",,,,,,,,,,,"生活",,,,,,,,,,,"，",,,,,,,,,,,"是",,,,,,,,,,,"一部",,,,,,,,,,,"悲喜剧",,,,,,,,,,,"玉不琢","，",,,,,,,,,,,"只有",,,,,,,,,,,"#",,,,,,,,,,,"百度",,,,,,,,,,,"云网盘",,,,,,,,,,,"##",,,,,,,,,,,"百度",,,,,,,,,,,"云网盘",,,,,,,,,,,"#",,,,,,,,,,,"卖片",,,,,,,,,,,"，","、",,,,,,,,,,,"可能",,,,,,,,,,,"小",,,,,,,,,,,"电影",,,,,,,,,,,"小",,,,,,,,,,,"片",,,,,,,,,,,"午夜",,,,,,,,,,,"，",,,,,,,,,,,"盘",,,,,,,,,,,"，",,,,,,,,,,,"不成器","会员",,,,,,,,,,,"你","懂","的","妹","掷","起","，","看片","网盘","，","挨着","掷","下去","，","对","了","点","的","二人","射覆","人不学","。","”","电影","[","广告","]","限制","宝琴","一掷","，","不","是","个","三","。","买片","岫","烟","宝玉","等","皆","知道","掷","的","不","对","，","直到","香菱","方掷","了","个"
"147","YY糖小兔",":","活","不",,,,,,,,,,,"一定",,,,,,,,,,,"非要",,,,,,,,,,,"有",,,,,,,,,,,"轰轰烈烈",,,,,,,,,,,"的",,,,,,,,,,,"百度",,,,,,,,,,,"云",,,,,,,,,,,"电影",,,,,,,,,,,"，",,,,,,,,,,,"得","能够",,,,,,,,,,,"拥有",,,,,,,,,,,"一个",,,,,,,,,,,"知",,,,,,,,,,,"你",,,,,,,,,,,"懂",,,,,,,,,,,"你",,,,,,,,,,,"怜",,,,,,,,,,,"你",,,,,,,,,,,"爱",,,,,,,,,,,"漂亮","你",,,,,,,,,,,"的",,,,,,,,,,,"黄色",,,,,,,,,,,"[",,,,,,,,,,,"太",,,,,,,,,,,"开心",,,,,,,,,,,"]",,,,,,,,,,,"小",,,,,,,,,,,"电影",,,,,,,,,,,"，",,,,,,,,,,,"的","只要",,,,,,,,,,,"有",,,,,,,,,,,"一个",,,,,,,,,,,"，",,,,,,,,,,,"就",,,,,,,,,,,"足够",,,,,,,,,,,"让",,,,,,,,,,,"自己",,,,,,,,,,,"的",,,,,,,,,,,"微信",,,,,,,,,,,"#","小",,,,,,,,,,,"电影","生活","丰富","完整","；","于","平凡","的","生活","百度","之中","领略到","爱情","之","奇妙","。"," ","​",,,"云网盘",,,,,,,,,,,"#",,,,,,,,,,,"，",,,,,,,,,,
"148","中国9-8地产投资俱乐部",":","我","信箱",,,,,,,,,,,"，",,,,,,,,,,,"春天",,,,,,,,,,,"不远",,,,,,,,,,,"了",,,,,,,,,,,"两性",,,,,,,,,,,"指南",,,,,,,,,,,"，",,,,,,,,,,,"我",,,,,,,,,,,"永远",,,,,,,,,,,"对","两性",,,,,,,,,,,"信箱",,,,,,,,,,,"姐",,,,,,,,,,,"不要",,,,,,,,,,,"失去",,,,,,,,,,,"发芽",,,,,,,,,,,"的",,,,,,,,,,,"心情",,,,,,,,,,,"两性",,,,,,,,,,,"教科书",,,,,,,,,,,"自己","。",,,,,,,,,,,"而",,,,,,,,,,,"我",,,,,,,,,,,"果然",,,,,,,,,,,"就",,,,,,,,,,,"不会",,,,,,,,,,,"被",,,,,,,,,,,"两性",,,,,,,,,,,"电影",,,,,,,,,,,"寒冬",,,,,,,,,,,"说","与",,,,,,,,,,,"剪枝",,,,,,,,,,,"击败",,,,,,,,,,,"性生活",,,,,,,,,,,"姿势",,,,,,,,,,,"。",,,,,,,,,,,"虽然",,,,,,,,,,,"有时",,,,,,,,,,,"静夜",,,,,,,,,,,"想想",,,,,,,,,,,"：","做",,,,,,,,,,,"a","视频","，","也","会","黯然","流下泪来","那点","事","”","。","苏小","灰灰","爱飞","的","秒","拍","视频"," ","​","跨",,,,,,,,,,,"过去",,,,,,,,,,,"两性",,,,,,,,,,
"149","你的大可爱哦",":","超级","电影",,,,,,,,,,,"一如既往",,,,,,,,,,,"的",,,,,,,,,,,"棒",,,,,,,,,,,"！",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"推荐",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"，",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"超级",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"催泪",,,,,,,,,,,,,,,,,,,,,"，",,,,,,,,,,,"阿米尔",,,,,,,,,,,"汗",,,,,,,,,,,"的",,,,,,,,,,
"150","依旧Vae520",":","【"," ",,,,,,,,,,,"】",,,,,,,,,,,"回顾",,,,,,,,,,,"了",,,,,,,,,,,"一下",,,,,,,,,,,"2017",,,,,,,,,,,"，",,,,,,,,,,,"读书",,,,,,,,,,,"31",,,,,,,,,,,"册",,,,,,,,,,,"分享","（",,,,,,,,,,,"买书",,,,,,,,,,,"70",,,,,,,,,,,"册",,,,,,,,,,,"，",,,,,,,,,,,"没",,,,,,,,,,,"读完",,,,,,,,,,,"）",,,,,,,,,,,"，",,,,,,,,,,,"听歌",,,,,,,,,,,"来自","12000",,,,,,,,,,,"余首",,,,,,,,,,,"，",,,,,,,,,,,"看",,,,,,,,,,,"电影",,,,,,,,,,,"...",,,,,,,,,,," ",,,,,,,,,,,"回顾",,,,,,,,,,,"了",,,,,,,,,,,"一下",,,,,,,,,,,"Vae","2017",,,,,,,,,,,"，",,,,,,,,,,,"读书",,,,,,,,,,,"31",,,,,,,,,,,"册",,,,,,,,,,,"（",,,,,,,,,,,"买书",,,,,,,,,,,"70",,,,,,,,,,,"册",,,,,,,,,,,"，",,,,,,,,,,,"+","没",,,,,,,,,,,"读完","）","，","听歌","12000","余首","，","看","电影","@","..."," ","http",":","/","/","t",".","cn","/","许嵩","RQ9R9pf"," ","​",,,,,,,,"全球",,,,,,,,,,,"歌迷会",,,,,,,,,,
"151","神经纳闷2",":","爱朵","电影",,,,,,,,,,,"《",,,,,,,,,,,"身度",,,,,,,,,,,"》",,,,,,,,,,,"主题曲",,,,,,,,,,,"）",,,,,,,,,,,"…",,,,,,,,,,,"…",,,,,,,,,,,"我",,,,,,,,,,,"不",,,,,,,,,,,"女孩","贪心",,,,,,,,,,,"，",,,,,,,,,,,"但",,,,,,,,,,,"又",,,,,,,,,,,"如",,,,,,,,,,,"苍松",,,,,,,,,,,"劲柏般",,,,,,,,,,,"坚韧",,,,,,,,,,,"…",,,,,,,,,,,"…",,,,,,,,,,,"《","愿",,,,,,,,,,,"我们",,,,,,,,,,,"生如夏",,,,,,,,,,,"花般",,,,,,,,,,,"美丽",,,,,,,,,,,"！",,,,,,,,,,,"只",,,,,,,,,,,"希望",,,,,,,,,,,"现在",,,,,,,,,,,"的",,,,,,,,,,,"花","朋友",,,,,,,,,,,"都",,,,,,,,,,,"不变",,,,,,,,,,,"、",,,,,,,,,,,"在",,,,,,,,,,,"黄昏",,,,,,,,,,,"下",,,,,,,,,,,"相望",,,,,,,,,,,"。",,,,,,,,,,,"无关",,,,,,,,,,,"开","金钱",,,,,,,,,,,"名利","！","能","潇洒","开心","的","日子","就","忘记","半夏","痛苦","：","以后","还是","可以","相聚","、","淡淡的","长大","！","》"," ","​",,,,,,,,,"（",,,,,,,,,,,"微",,,,,,,,,,
"152","山言凉语HSJ","很","荣幸","#",,,,,,,,,,," ",,,,,,,,,,,"：",,,,,,,,,,,"死亡",,,,,,,,,,,"解药",,,,,,,,,,,"》",,,,,,,,,,,"演唱",,,,,,,,,,,"中国区",,,,,,,,,,,"推广",,,,,,,,,,,"曲",,,,,,,,,,,"为","《",,,,,,,,,,,"迷宫",,,,,,,,,,,"》",,,,,,,,,,,"。",,,,,,,,,,,"新",,,,,,,,,,,"曲风",,,,,,,,,,,"，",,,,,,,,,,,"好",,,,,,,,,,,"电影",,,,,,,,,,,"，",,,,,,,,,,,"电影","希望",,,,,,,,,,,"大家",,,,,,,,,,,"能",,,,,,,,,,,"从",,,,,,,,,,,"歌曲",,,,,,,,,,,"中",,,,,,,,,,,"获取",,,,,,,,,,,"勇气",,,,,,,,,,,"，",,,,,,,,,,,"直面人生",,,,,,,,,,,"《","“",,,,,,,,,,,"迷宫",,,,,,,,,,,"”",,,,,,,,,,,"。",,,,,,,,,,,"20",,,,,,,,,,,"世纪",,,,,,,,,,,"福斯",,,,,,,,,,,"电影",,,,,,,,,,,"的",,,,,,,,,,,"秒",,,,,,,,,,," ","拍",,,,,,,,,,,"视频"," ","​",,,,,,,"#",,,,,,,,,,,"移动",,,,,,,,,,,"迷宫",,,,,,,,,,,"3",,,,,,,,,,
"153","狮子座薇薇",":","因为","—",,,,,,,,,,,"很",,,,,,,,,,,"短",,,,,,,,,,,"的",,,,,,,,,,,"一点儿",,,,,,,,,,,"时间",,,,,,,,,,,"。",,,,,,,,,,,"#",,,,,,,,,,,"百度",,,,,,,,,,,"云网盘",,,,,,,,,,,"你","#",,,,,,,,,,," ",,,,,,,,,,,"他",,,,,,,,,,,"为什么",,,,,,,,,,,"爱",,,,,,,,,,,"她",,,,,,,,,,,"？",,,,,,,,,,,"我们",,,,,,,,,,,"看",,,,,,,,,,,"了",,,,,,,,,,,"的","很多",,,,,,,,,,,"史料",,,,,,,,,,,"、",,,,,,,,,,,"小说",,,,,,,,,,,"，",,,,,,,,,,,"总之",,,,,,,,,,,"是",,,,,,,,,,,"情投意合",,,,,,,,,,,"的",,,,,,,,,,,"一对",,,,,,,,,,,"青春","。",,,,,,,,,,,"百度",,,,,,,,,,,"云",,,,,,,,,,,"电影",,,,,,,,,,,"你",,,,,,,,,,,"懂",,,,,,,,,,,"的",,,,,,,,,,,"我",,,,,,,,,,,"愿",,,,,,,,,,,"虔诚",,,,,,,,,,,"只能","为",,,,,,,,,,,"你","许下","心愿","，","你","的","一世","安然","是","持续","我","买片","此生","最暖","，","你","的","语","笑嫣然","是","一点儿","我","卖片","最大","的","心愿","。","只愿","你","共赴","看","时间","黄色"," "," ","​","电影","小","片","过往","的","烟云","—","，","不会","为","每","一个","人","永远","停留","，",
"154","YY糖小兔",":","爱","守候","电影","小","片","午夜","。",,,,,,"。",,,,,,,,,,,"爱",,,,,,,,,,,"，",,,,,,,,,,,"在",,,,,,,,,,,"115",,,,,,,,,,,"网盘",,,,,,,,,,,"，",,,,,,,,,,,"会员",,,,,,,,,,,"你",,,,,,,,,,,"，","懂",,,,,,,,,,,"的",,,,,,,,,,,"中",,,,,,,,,,,"成长",,,,,,,,,,,"，",,,,,,,,,,,"更",,,,,,,,,,,"在",,,,,,,,,,,"宽容",,,,,,,,,,,"中",,,,,,,,,,,"永恒",,,,,,,,,,,"需要","。",,,,,,,,,,,"用",,,,,,,,,,,"真",,,,,,,,,,,"交换",,,,,,,,,,,"的",,,,,,,,,,,"看片",,,,,,,,,,,"网盘",,,,,,,,,,,"，",,,,,,,,,,,"是",,,,,,,,,,,"一种",,,,,,,,,,,"用心","心灵",,,,,,,,,,,"上",,,,,,,,,,,"的",,,,,,,,,,,"拥有",,,,,,,,,,,"。",,,,,,,,,,,"牵着",,,,,,,,,,,"时光",,,,,,,,,,,"的",,,,,,,,,,,"电影",,,,,,,,,,,"限制",,,,,,,,,,,"经营","，",,,,,,,,,,,"让","爱","驻留","，","让","情","交融","，","更","，","让","心","通透","。","彼此","的","体谅","让","买片","奔走","也","，","风雨兼程","是","一腔","柔情","，","一份","与","共","，","需要","更是","无悔","的","默守","。","卖片","会","考验","感情","，","用心","更会","见证","真情","，","有时候","守候","的","本身","就是","小"
"155","一只悲伤的小兔子","#","薛之谦","！",,,,,,,,,,,"大家",,,,,,,,,,,"不用",,,,,,,,,,,"猜",,,,,,,,,,,"了",,,,,,,,,,,"，",,,,,,,,,,,"就是",,,,,,,,,,,"1",,,,,,,,,,,"月",,,,,,,,,,,"23",,,,,,,,,,,"贺岁","日",,,,,,,,,,,"，",,,,,,,,,,,"锁定",,,,,,,,,,,"膜法",,,,,,,,,,,"世家",,,,,,,,,,,"官方",,,,,,,,,,,"旗舰店",,,,,,,,,,,"！",,,,,,,,,,,"6",,,,,,,,,,,"个",,,,,,,,,,,"微","角色",,,,,,,,,,,"，",,,,,,,,,,,"各有",,,,,,,,,,,"故事",,,,,,,,,,,"，",,,,,,,,,,,"世间",,,,,,,,,,,"看",,,,,,,,,,,"繁华",,,,,,,,,,,"，",,,,,,,,,,,"仗",,,,,,,,,,,"电影","伞",,,,,,,,,,,"走",,,,,,,,,,,"天涯",,,,,,,,,,,"，",,,,,,,,,,,"薛伞",,,,,,,,,,,"客会",,,,,,,,,,,"带领",,,,,,,,,,,"5",,,,,,,,,,,"位",,,,,,,,,,,"演员",,,,,,,,,,,"#","演绎",,,,,,,,,,,"什么样","的","故事","？","千万","别错过","哦","！","#","定档","膜法","世家","#"," ","​",,,,,,"要",,,,,,,,,,,"官宣",,,,,,,,,,,"啦",,,,,,,,,,
"156","肉松味的柠小檬",":","好像","了","我","看","电影","了","吧","再也","没有","那日","阳光","下","可","耀眼","的","“","白衣","少年","”","了","。","[","傷心","从前","]",,,,,,,,,,"天知道",,,,,,,,,,,"你",,,,,,,,,,,"有",,,,,,,,,,,"女朋友",,,,,,,,,,,"了",,,,,,,,,,,"之后",,,,,,,,,,,"，",,,,,,,,,,,"已经","就",,,,,,,,,,,"老",,,,,,,,,,,"是",,,,,,,,,,,"想起",,,,,,,,,,,"你",,,,,,,,,,,"今天",,,,,,,,,,,"很",,,,,,,,,,,"久",,,,,,,,,,,"不见",,,,,,,,,,,"的",,,,,,,,,,,"很久没","男同学",,,,,,,,,,,"聊天",,,,,,,,,,,"说",,,,,,,,,,,"这",,,,,,,,,,,"几天",,,,,,,,,,,"约",,,,,,,,,,,"看",,,,,,,,,,,"电影",,,,,,,,,,,"我",,,,,,,,,,,"又",,,,,,,,,,,"有","想起",,,,,,,,,,,"你",,,,,,,,,,,"了",,,,,,,,,,,"我们",,,,,,,,,,,"一起",,,,,,,,,,,"看",,,,,,,,,,,"电影",,,,,,,,,,,"那天",,,,,,,,,,,"阳光",,,,,,,,,,,"特别",,,,,,,,,,,"这么","好",,,,,,,,,,,"，","你","恰好","穿","了","件","我","喜欢","的","频繁","白衬衫","就是","那时","，","我","喜欢","你","了","从","那天","的","起","，","你","在","我","心里","以及","我","与","别人","想起","说起","你","我","都","称","你","“","白衣","少年","”","你","现在"," "," ","你","有","女朋友","了","你","再也不会","约"
"157","More96",":","我","这么",,,,,,,,,,,"好看",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"的",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"天呐",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"为什么",,,,,,,,,,,,,,,,,,,,,"他",,,,,,,,,,,"的",,,,,,,,,,,"电影",,,,,,,,,,,"都",,,,,,,,,,
"158","青山见我x","Day1"," ","要",,,,,,,,,,,"租",,,,,,,,,,,"碟子",,,,,,,,,,,"，",,,,,,,,,,,"老爸",,,,,,,,,,,"特别",,,,,,,,,,,"喜欢",,,,,,,,,,,"港片",,,,,,,,,,,"但是",,,,,,,,,,,"我",,,,,,,,,,,"那个","都",,,,,,,,,,,"没什么",,,,,,,,,,,"记忆",,,,,,,,,,,"了",,,,,,,,,,,"。",,,,,,,,,,,"记忆",,,,,,,,,,,"只能",,,,,,,,,,,"追溯到",,,,,,,,,,,"开心",,,,,,,,,,,"鬼",,,,,,,,,,,"时候","[",,,,,,,,,,,"允悲",,,,,,,,,,,"]",,,,,,,,,,,"，",,,,,,,,,,,"那",,,,,,,,,,,"时候",,,,,,,,,,,"真是",,,,,,,,,,,"巨",,,,,,,,,,,"无敌",,,,,,,,,,,"喜欢",,,,,,,,,,,"看","。",,,,,,,,,,,"这题",,,,,,,,,,,"真难",,,,,,,,,,,"，",,,,,,,,,,,"陷入",,,,,,,,,,,"了",,,,,,,,,,,"人生",,,,,,,,,,,"回忆",,,,,,,,,,,"里",,,,,,,,,,,"。",,,,,,,,,,,"电影"," ",,,,,,,,,,,"​",,,,,,,,,"好像",,,,,,,,,,,"不是",,,,,,,,,,,"中央台",,,,,,,,,,,"就是",,,,,,,,,,
"159","桂林兆丰农业",":","我们","着",,,,,,,,,,,"梦里",,,,,,,,,,,"#",,,,,,,,,,,"hi",,,,,,,,,,,"九月",,,,,,,,,,,"#",,,,,,,,,,,"的",,,,,,,,,,,"人生",,,,,,,,,,,"，",,,,,,,,,,,"看着",,,,,,,,,,,"在","他们",,,,,,,,,,,"替",,,,,,,,,,,"我们",,,,,,,,,,,"爱",,,,,,,,,,,"，",,,,,,,,,,,"替",,,,,,,,,,,"我们",,,,,,,,,,,"死",,,,,,,,,,,"，",,,,,,,,,,,"动容",,,,,,,,,,,"电影","之",,,,,,,,,,,"时",,,,,,,,,,,"流下",,,,,,,,,,,"眼泪",,,,,,,,,,,"—",,,,,,,,,,,"—",,,,,,,,,,,"擦干",,,,,,,,,,,"之后",,,,,,,,,,,"，",,,,,,,,,,,"那",,,,,,,,,,,"里","不过",,,,,,,,,,,"是",,,,,,,,,,,"灰飞烟灭",,,,,,,,,,,"的",,,,,,,,,,,"幻象",,,,,,,,,,,"，",,,,,,,,,,,"生活",,,,,,,,,,,"仍然",,,,,,,,,,,"一无所有",,,,,,,,,,,"。",,,,,,,,,,,"看着","—",,,,,,,,,,,"—","七","堇","年"," ","《","昨天","》"," ","别人","#","世间","一切",",","都","是","遇见","#"," ","​","替",,,,,,,,,,,"我们",,,,,,,,,,,"过",,,,,,,,,,
"160","bom-shalakaka","#","熊猫","成都",,,,,,,,,,,"大熊猫",,,,,,,,,,,"基地",,,,,,,,,,,"伪野培",,,,,,,,,,,"电影",,,,,,,,,,,"大熊猫",,,,,,,,,,,"们",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,"遭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"螨虫",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"感染",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,,,,,,,,,"眼圈",,,,,,,,,,,"泛白",,,,,,,,,,,"##",,,,,,,,,,,"抵制",,,,,,,,,,
