"_id","name","Term0","Term1","Term10","Term100","Term101","Term102","Term103","Term104","Term105","Term106","Term107","Term108","Term109","Term11","Term110","Term111","Term112","Term113","Term114","Term115","Term116","Term117","Term118","Term119","Term12","Term120","Term121","Term122","Term123","Term124","Term125","Term126","Term127","Term128","Term129","Term13","Term130","Term131","Term132","Term133","Term134","Term135","Term136","Term137","Term138","Term139","Term14","Term140","Term141","Term142","Term143","Term144","Term145","Term146","Term147","Term148","Term149","Term15","Term150","Term151","Term152","Term153","Term154","Term155","Term156","Term157","Term158","Term159","Term16","Term160","Term161","Term162","Term163","Term164","Term165","Term166","Term167","Term168","Term169","Term17","Term170","Term171","Term172","Term173","Term174","Term175","Term176","Term177","Term178","Term179","Term18","Term180","Term181","Term182","Term183","Term184","Term185","Term186","Term187","Term188","Term189","Term19","Term190","Term191","Term192","Term193","Term194","Term195","Term196","Term197","Term198","Term199","Term2","Term20","Term200","Term201","Term202","Term203","Term204","Term205","Term206","Term207","Term208","Term209","Term21","Term210","Term211","Term212","Term213","Term214","Term215","Term216","Term217","Term218","Term219","Term22","Term220","Term221","Term222","Term223","Term224","Term225","Term226","Term227","Term228","Term229","Term23","Term230","Term231","Term232","Term233","Term234","Term235","Term236","Term237","Term238","Term239","Term24","Term240","Term241","Term242","Term243","Term244","Term245","Term246","Term247","Term248","Term249","Term25","Term250","Term251","Term252","Term253","Term254","Term255","Term256","Term257","Term258","Term259","Term26","Term260","Term261","Term262","Term263","Term264","Term265","Term266","Term267","Term268","Term269","Term27","Term270","Term271","Term272","Term273","Term274","Term275","Term276","Term277","Term278","Term279","Term28","Term280","Term281","Term282","Term283","Term284","Term285","Term286","Term287","Term288","Term289","Term29","Term290","Term291","Term292","Term293","Term294","Term295","Term296","Term297","Term298","Term299","Term3","Term30","Term300","Term301","Term302","Term303","Term304","Term305","Term306","Term307","Term308","Term309","Term31","Term310","Term311","Term312","Term313","Term314","Term315","Term316","Term317","Term318","Term319","Term32","Term320","Term321","Term322","Term323","Term324","Term325","Term326","Term327","Term328","Term329","Term33","Term330","Term331","Term332","Term333","Term334","Term335","Term336","Term337","Term338","Term339","Term34","Term340","Term341","Term342","Term343","Term344","Term345","Term346","Term347","Term348","Term349","Term35","Term350","Term351","Term352","Term353","Term354","Term355","Term356","Term357","Term358","Term359","Term36","Term360","Term361","Term362","Term363","Term364","Term365","Term366","Term367","Term368","Term369","Term37","Term370","Term371","Term372","Term373","Term374","Term375","Term376","Term377","Term378","Term379","Term38","Term380","Term381","Term382","Term383","Term384","Term385","Term386","Term387","Term388","Term389","Term39","Term390","Term391","Term392","Term393","Term394","Term395","Term396","Term397","Term398","Term399","Term4","Term40","Term400","Term401","Term402","Term403","Term404","Term405","Term406","Term407","Term408","Term409","Term41","Term410","Term411","Term412","Term413","Term414","Term415","Term416","Term417","Term418","Term419","Term42","Term420","Term421","Term422","Term423","Term424","Term425","Term426","Term427","Term428","Term429","Term43","Term430","Term431","Term432","Term433","Term434","Term435","Term436","Term437","Term438","Term439","Term44","Term440","Term441","Term442","Term443","Term444","Term445","Term446","Term447","Term448","Term449","Term45","Term450","Term451","Term452","Term453","Term454","Term455","Term456","Term457","Term458","Term459","Term46","Term460","Term461","Term462","Term463","Term464","Term465","Term466","Term467","Term468","Term469","Term47","Term470","Term471","Term472","Term473","Term474","Term475","Term476","Term477","Term478","Term479","Term48","Term480","Term481","Term482","Term483","Term484","Term485","Term486","Term487","Term488","Term489","Term49","Term490","Term491","Term492","Term493","Term494","Term495","Term496","Term497","Term498","Term499","Term5","Term50","Term500","Term501","Term502","Term503","Term504","Term505","Term506","Term507","Term508","Term509","Term51","Term52","Term53","Term54","Term55","Term56","Term57","Term58","Term59","Term6","Term60","Term61","Term62","Term63","Term64","Term65","Term66","Term67","Term68","Term69","Term7","Term70","Term71","Term72","Term73","Term74","Term75","Term76","Term77","Term78","Term79","Term8","Term80","Term81","Term82","Term83","Term84","Term85","Term86","Term87","Term88","Term89","Term9","Term90","Term91","Term92","Term93","Term94","Term95","Term96","Term97","Term98","Term99"
"128","房价大赛",":","#","不复存在",,,,,,,,,,,"了",,,,,,,,,,,"。",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"土耳其",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"入侵",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"叙利亚",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#",,,,,,,,,,,,,,,,,,,,,"原来",,,,,,,,,,,"的",,,,,,,,,,,"叙利亚",,,,,,,,,,,"已经",,,,,,,,,,
"129","后沙月光本尊",":","中国","调查",,,,,,,,,,,"新",,,,,,,,,,,"草案",,,,,,,,,,,"，",,,,,,,,,,,"法国",,,,,,,,,,,"不",,,,,,,,,,,"反对",,,,,,,,,,,"。",,,,,,,,,,,"要查",,,,,,,,,,,"就",,,,,,,,,,,"昨天","查",,,,,,,,,,,"到底",,,,,,,,,,,"，",,,,,,,,,,,"现在",,,,,,,,,,,"isis",,,,,,,,,,,"跑",,,,,,,,,,,"了",,,,,,,,,,,"，",,,,,,,,,,,"可以",,,,,,,,,,,"实地调查",,,,,,,,,,,"在","了",,,,,,,,,,,"。",,,,,,,,,,,"美国",,,,,,,,,,,"代表",,,,,,,,,,,"黑莉",,,,,,,,,,,"今天",,,,,,,,,,,"却",,,,,,,,,,,"表示",,,,,,,,,,,"，",,,,,,,,,,,"反对",,,,,,,,,,,"安理会","成立",,,,,,,,,,,"国际",,,,,,,,,,,"调查",,,,,,,,,,,"叙利亚",,,,,,,,,,,"化武",,,,,,,,,,,"机制",,,,,,,,,,,"提议",,,,,,,,,,,"，",,,,,,,,,,,"大讲",,,,,,,,,,,"全人类",,,,,,,,,,,"支持","禁止",,,,,,,,,,,"化武","的","重要性","[","doge","]","奇怪","，","现在","俄罗斯","是","调查","最","方便","时刻","，","凶手","即将","水落石出","，","提出","美国","怎么","会","反对","国际","调查","？"," ","​",,"叙利亚",,,,,,,,,,,"化学武器",,,,,,,,,,
"130","专注地放纵",":","【","时间",,,,,,,,,,,"，",,,,,,,,,,,"美国",,,,,,,,,,,"开始",,,,,,,,,,,"倒计时",,,,,,,,,,,"了",,,,,,,,,,," ",,,,,,,,,,,"限制",,,,,,,,,,,"土耳其",,,,,,,,,,,"在",,,,,,,,,,,"张召忠","叙利亚",,,,,,,,,,,"的",,,,,,,,,,,"战争",,,,,,,,,,,"时间",,,,,,,,,,,"，",,,,,,,,,,,"美国",,,,,,,,,,,"开始",,,,,,,,,,,"倒计时",,,,,,,,,,,"了",,,,,,,,,,," ",,,,,,,,,,,"】","​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"限制",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"土耳其",,,,,,,,,,,,,,,,,,,,,"在",,,,,,,,,,,"叙利亚",,,,,,,,,,,"的",,,,,,,,,,,"战争",,,,,,,,,,
"131","fujita",":","一个","难民",,,,,,,,,,,"。",,,,,,,,,,,"叙利亚",,,,,,,,,,,"2240",,,,,,,,,,,"万人",,,,,,,,,,,"的",,,,,,,,,,,"总人口",,,,,,,,,,,"中",,,,,,,,,,,"占",,,,,,,,,,,"34%",,,,,,,,,,,"国家","的",,,,,,,,,,,"760",,,,,,,,,,,"万人",,,,,,,,,,,"被迫",,,,,,,,,,,"离开",,,,,,,,,,,"家",,,,,,,,,,,"，",,,,,,,,,,,"害怕",,,,,,,,,,,"被",,,,,,,,,,,"杀",,,,,,,,,,,"崩溃","或",,,,,,,,,,,"被",,,,,,,,,,,"监牢",,,,,,,,,,,"而",,,,,,,,,,,"沦为",,,,,,,,,,,"难民",,,,,,,,,,,"。",,,,,,,,,,,"其中",,,,,,,,,,,"410",,,,,,,,,,,"万逃",,,,,,,,,,,"马上","到",,,,,,,,,,,"国外",,,,,,,,,,,"，",,,,,,,,,,,"留在",,,,,,,,,,,"国内",,,,,,,,,,,"的",,,,,,,,,,,"350",,,,,,,,,,,"万",,,,,,,,,,,"难民",,,,,,,,,,,"在",,,,,,,,,,,"就","恶劣",,,,,,,,,,,"的","环境","中","受苦","。"," ","​",,,"造成",,,,,,,,,,,"了",,,,,,,,,,,"无数",,,,,,,,,,,"的",,,,,,,,,,
"132","崇瑞指月","叙利亚","反对派","周一",,,,,,,,,,,"宣布",,,,,,,,,,,"，",,,,,,,,,,,"其",,,,,,,,,,,"支持",,,,,,,,,,,"土耳其",,,,,,,,,,,"对",,,,,,,,,,,"叙",,,,,,,,,,,"北部",,,,,,,,,,,"阿夫林",,,,,,,,,,,"支持","地区",,,,,,,,,,,"开展",,,,,,,,,,,"的",,,,,,,,,,,"""",,,,,,,,,,,"橄榄枝",,,,,,,,,,,"""",,,,,,,,,,,"行动",,,,,,,,,,,"。",,,,,,,,,,,"与此同时",,,,,,,,,,,"，",,,,,,,,,,,"土耳其","叙",,,,,,,,,,,"民主",,,,,,,,,,,"军",,,,,,,,,,,"呼吁",,,,,,,,,,,"以",,,,,,,,,,,"美国",,,,,,,,,,,"为首",,,,,,,,,,,"的",,,,,,,,,,,"国际联盟",,,,,,,,,,,"在",,,,,,,,,,,"的","土耳其",,,,,,,,,,,"的",,,,,,,,,,,"袭击",,,,,,,,,,,"后",,,,,,,,,,,"""",,,,,,,,,,,"承担责任",,,,,,,,,,,"""",,,,,,,,,,,"。",,,,,,,,,,,"http",,,,,,,,,,,":",,,,,,,,,,,"军事行动","/",,,,,,,,,,,"/","t",".","cn","/","RQET0Ge"," ","​",,"｜",,,,,,,,,,,"叙利亚",,,,,,,,,,,"革命军",,,,,,,,,,,"代表团",,,,,,,,,,
"133","李_珂ke","抱歉","，","：",,,,,,,,,,,"http",,,,,,,,,,,":",,,,,,,,,,,"/",,,,,,,,,,,"/",,,,,,,,,,,"t",,,,,,,,,,,".",,,,,,,,,,,"cn",,,,,,,,,,,"/",,,,,,,,,,,"Rfd3rQV",,,,,,,,,,,"此微博",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"已",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"被",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"作者",,,,,,,,,,,,,,,,,,,,,"删除",,,,,,,,,,,"。",,,,,,,,,,,"查看",,,,,,,,,,,"帮助",,,,,,,,,,
"134","蛋糕乐将军",":","叙利亚","，",,,,,,,,,,,"视频",,,,,,,,,,,"为",,,,,,,,,,,"向",,,,,,,,,,,"战区",,,,,,,,,,,"进发",,,,,,,,,,,"的",,,,,,,,,,,"土耳其",,,,,,,,,,,"军用车辆",,,,,,,,,,,"。",,,,,,,,,,,"战报","#",,,,,,,,,,,"军事",,,,,,,,,,,"视频",,,,,,,,,,,"##",,,,,,,,,,,"战场",,,,,,,,,,,"纪实",,,,,,,,,,,"##",,,,,,,,,,,"前线",,,,,,,,,,,"战报",,,,,,,,,,,"##",,,,,,,,,,,"，","原创",,,,,,,,,,,"微博",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"蛋糕",,,,,,,,,,,"乐",,,,,,,,,,,"将军",,,,,,,,,,,"的",,,,,,,,,,,"秒",,,,,,,,,,,"拍",,,,,,,,,,,"土耳其","视频",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"持续",,,,,,,,,,,,,,,,,,,,,"向",,,,,,,,,,,"阿夫林",,,,,,,,,,,"派遣",,,,,,,,,,,"军队",,,,,,,,,,
"135","神话最棒_144",":","没有","！",,,,,,,,,,,"（",,,,,,,,,,,"视频",,,,,,,,,,,"为",,,,,,,,,,,"马其顿",,,,,,,,,,,"警察",,,,,,,,,,,"殴打",,,,,,,,,,,"叙利亚",,,,,,,,,,,"难民",,,,,,,,,,,"）",,,,,,,,,,,"国家"," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,,"，"," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,,"到"," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,,"哪里"," ",,,,,,,,,,," "," "," "," "," "," "," "," "," ","都"," "," "," "," "," ","[","绿","丝带","]"," ","抬","http",":","/","/","t",".","cn","/","RyVKMmx"," ","不","​",,,,,,,,,,"起头",,,,,,,,,,
"136","2263692983_852_379",":","叙利亚","下午",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"当地",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"时间",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"年",,,,,,,,,,,,,,,,,,,,,"8",,,,,,,,,,,"月",,,,,,,,,,,"20",,,,,,,,,,,"日",,,,,,,,,,
"137","风吟听竹",":","#","叙利亚",,,,,,,,,,,"，",,,,,,,,,,,"库尔德人",,,,,,,,,,,"在",,,,,,,,,,,"德国",,,,,,,,,,,"汉诺威",,,,,,,,,,,"机场",,,,,,,,,,,"举行",,,,,,,,,,,"抗",,,,,,,,,,," ",,,,,,,,,,,"军事","议",,,,,,,,,,,"…",,,,,,,,,,,"…",,,,,,,,,,,"#",,,,,,,,,,,"竹竹",,,,,,,,,,,"闲话",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"并",,,,,,,,,,,"与",,,,,,,,,,,"杂谈","乘客",,,,,,,,,,,"发生",,,,,,,,,,,"了",,,,,,,,,,,"冲突",,,,,,,,,,,"[",,,,,,,,,,,"惊恐",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"惊恐",,,,,,,,,,,"]",,,,,,,,,,,"#","[",,,,,,,,,,,"惊恐",,,,,,,,,,,"]",,,,,,,,,,,"引起",,,,,,,,,,,"了",,,,,,,,,,,"暴",,,,,,,,,,," ",,,,,,,,,,,"乱",,,,,,,,,,,"[",,,,,,,,,,,"怒",,,,,,,,,,," ","]",,,,,,,,,,," ","风吟","听竹","的","秒","拍","视频"," ","​","也许",,,,,,,,,,,"是因为",,,,,,,,,,,"土耳其",,,,,,,,,,,"出兵",,,,,,,,,,
"138","带着狗子吃饭饭","中","俄","人质",,,,,,,,,,,"，",,,,,,,,,,,"任务",,,,,,,,,,,"失败",,,,,,,,,,,"。",,,,,,,,,,,"。",,,,,,,,,,,"。",,,,,,,,,,,"[",,,,,,,,,,,"二哈",,,,,,,,,,,"]",,,,,,,,,,,"联合","[",,,,,,,,,,,"二哈",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"#",,,,,,,,,,,"军武",,,,,,,,,,,"百科全书",,,,,,,,,,,"#",,,,,,,,,,," ",,,,,,,,,,,"中",,,,,,,,,,,"集训","俄",,,,,,,,,,,"联合",,,,,,,,,,,"集训",,,,,,,,,,,"反恐",,,,,,,,,,,"，",,,,,,,,,,,"毛子",,,,,,,,,,,"冲进去",,,,,,,,,,,"干掉",,,,,,,,,,,"了",,,,,,,,,,,"人质",,,,,,,,,,,"反恐","，",,,,,,,,,,,"任务",,,,,,,,,,,"失败",,,,,,,,,,,"。",,,,,,,,,,,"。",,,,,,,,,,,"。",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"，",,,,,,,,,,,,,,,,,,,,,"毛子",,,,,,,,,,,"冲进去",,,,,,,,,,,"干掉",,,,,,,,,,,"了",,,,,,,,,,
"139","四香君子",":","叙利亚","的",,,,,,,,,,,"实验区",,,,,,,,,,,"。",,,,,,,,,,,"希望",,,,,,,,,,,"国际",,,,,,,,,,,"社会",,,,,,,,,,,"能",,,,,,,,,,,"共同努力",,,,,,,,,,,"，",,,,,,,,,,,"为",,,,,,,,,,,"已经","建设",,,,,,,,,,,"新型",,,,,,,,,,,"社会关系",,,,,,,,,,,"而",,,,,,,,,,,"不懈努力",,,,,,,,,,,"......",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,," ",,,,,,,,,,,"2014",,,,,,,,,,,"成为","年",,,,,,,,,,,"1",,,,,,,,,,,"月",,,,,,,,,,,"24",,,,,,,,,,,"日",,,,,,,,,,," ",,,,,,,,,,,"15",,,,,,,,,,,":",,,,,,,,,,,"02",,,,,,,,,,," ",,,,,,,,,,,"政治","[",,,,,,,,,,,"思考",,,,,,,,,,,"]",,,,,,,,,,,"[",,,,,,,,,,,"给力",,,,,,,,,,,"]",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"解决",,,,,,,,,,,,,,,,,,,,,"地区冲突",,,,,,,,,,,"，",,,,,,,,,,,"恢复",,,,,,,,,,,"秩序",,,,,,,,,,
"140","新浪台湾爆头条V",":","【","攝影師",,,,,,,,,,,"跪",,,,,,,,,,,"地",,,,,,,,,,,"崩潰",,,,,,,,,,,"大哭",,,,,,,,,,,"】",,,,,,,,,,,"敘利亞",,,,,,,,,,,"上",,,,,,,,,,,"週末",,,,,,,,,,,"，",,,,,,,,,,,"還","一枚",,,,,,,,,,,"炸彈擊",,,,,,,,,,,"中",,,,,,,,,,,"搭載",,,,,,,,,,,"從",,,,,,,,,,,"被",,,,,,,,,,,"圍村莊",,,,,,,,,,,"撤出",,,,,,,,,,,"人們",,,,,,,,,,,"的",,,,,,,,,,,"要死","巴士",,,,,,,,,,,"車隊",,,,,,,,,,,"，",,,,,,,,,,,"造成",,,,,,,,,,,"126",,,,,,,,,,,"人",,,,,,,,,,,"死亡",,,,,,,,,,,"。",,,,,,,,,,,"當時",,,,,,,,,,,"在",,,,,,,,,,,"多少","現場",,,,,,,,,,,"的",,,,,,,,,,,"記者",,,,,,,,,,,"哈巴",,,,,,,,,,,"克",,,,,,,,,,,"(",,,,,,,,,,,"A",,,,,,,,,,,"…",,,,,,,,,,,"詳細",,,,,,,,,,,"戳",,,,,,,,,,,"兒童","：",,,,,,,,,,,"http",":","/","/","t",".","cn","/","RXX22uD","…"," ","​",,,,,,,,," ",,,,,,,,,,,"敘利亞",,,,,,,,,,,"戰地",,,,,,,,,,
"141","鹰眼防务",":","这回","砸","叙利亚","的","化武","研制","计划","。","[","二哈","]","[","空客","二哈","]","[","二哈","]",,,,,,"[",,,,,,,,,,,"doge",,,,,,,,,,,"]",,,,,,,,,,,"法国",,,,,,,,,,,"在",,,,,,,,,,,"对",,,,,,,,,,,"叙利亚",,,,,,,,,,,"采取",,,,,,,,,,,"别","限制",,,,,,,,,,,"措施",,,,,,,,,,,"的",,,,,,,,,,,"框架",,,,,,,,,,,"下",,,,,,,,,,,"，",,,,,,,,,,,"下令",,,,,,,,,,,"将",,,,,,,,,,,"中国",,,,,,,,,,,"等",,,,,,,,,,,"砸","多个",,,,,,,,,,,"国家",,,,,,,,,,,"25",,,,,,,,,,,"个",,,,,,,,,,,"对象",,,,,,,,,,,"（",,,,,,,,,,,"包括",,,,,,,,,,,"企业",,,,,,,,,,,"和",,,,,,,,,,,"个人",,,,,,,,,,,"法国","）",,,,,,,,,,,"的",,,,,,,,,,,"资产",,,,,,,,,,,"冻结",,,,,,,,,,,"6",,,,,,,,,,,"个",,,,,,,,,,,"月",,,,,,,,,,,"。",,,,,,,,,,,"资产",,,,,,,,,,,"遭到",,,,,,,,,,,"车","冻结",,,,,,,,,,,"的","包括","黎巴嫩","、","叙利亚","、","阿联酋","、","中国","了","和","法国","的","数家","企业","，","几名","在","叙利亚","出生","，","的","加拿大","公民","，","以及","多名","黎巴嫩","、","叙利亚","和","去","中国","公民","。","据","法国","媒体","消息","，","法国","采取","机场","此","措施","，","是因为","这些","企业","和","个人","涉嫌","支持"
"142","龙在天涯8333",":","土耳其","一出",,,,,,,,,,,"专门",,,,,,,,,,,"为",,,,,,,,,,,"美国",,,,,,,,,,,"挖坑",,,,,,,,,,,"的",,,,,,,,,,,"大戏",,,,,,,,,,,"！",,,,,,,,,,,"而",,,,,,,,,,,"这个",,,,,,,,,,,"打击","挖坑",,,,,,,,,,,"人",,,,,,,,,,,"，",,,,,,,,,,,"很",,,,,,,,,,,"可能",,,,,,,,,,,"就是",,,,,,,,,,,"俄罗斯",,,,,,,,,,,"总统",,,,,,,,,,,"普京",,,,,,,,,,,"。",,,,,,,,,,,"叙利亚"," ",,,,,,,,,,,"终于",,,,,,,,,,,"报复",,,,,,,,,,,"了",,,,,,,,,,,"特朗普",,,,,,,,,,,"：",,,,,,,,,,,"普京",,,,,,,,,,,"操盘",,,,,,,,,,,"，",,,,,,,,,,,"给",,,,,,,,,,,"库尔德","美国",,,,,,,,,,,"挖",,,,,,,,,,,"下",,,,,,,,,,,"大坑",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"武装",,,,,,,,,,,,,,,,,,,,,"，",,,,,,,,,,,"现在",,,,,,,,,,,"越来越",,,,,,,,,,,"像",,,,,,,,,,
"143","女神军事家",":","土军","为何",,,,,,,,,,,"俄叙",,,,,,,,,,,"部队",,,,,,,,,,,"200",,,,,,,,,,,"架",,,,,,,,,,,"战机",,,,,,,,,,,"不敢",,,,,,,,,,,"应战",,,,,,,,,,,"(",,,,,,,,,,,"同步",,,,,,,,,,,"出动","自",,,,,,,,,,,"@",,,,,,,,,,,"新浪",,,,,,,,,,,"看点",,,,,,,,,,,")",,,,,,,,,,,"土军",,,,,,,,,,,"出动",,,,,,,,,,,"72",,,,,,,,,,,"架",,,,,,,,,,,"F16",,,,,,,,,,,"72","战机",,,,,,,,,,,"空袭",,,,,,,,,,,"叙利亚",,,,,,,,,,,",",,,,,,,,,,,"为何",,,,,,,,,,,"俄叙",,,,,,,,,,,"部队",,,,,,,,,,,"200",,,,,,,,,,,"架",,,,,,,,,,,"战机",,,,,,,,,,,"架","不敢",,,,,,,,,,,"应战",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F16",,,,,,,,,,,,,,,,,,,,,"战机",,,,,,,,,,,"空袭",,,,,,,,,,,"叙利亚",,,,,,,,,,,",",,,,,,,,,,
"144","电波震长空xiangyuanye",":","俄军"," ",,,,,,,,,,,"http",,,,,,,,,,,":",,,,,,,,,,,"/",,,,,,,,,,,"/",,,,,,,,,,,"t",,,,,,,,,,,".",,,,,,,,,,,"cn",,,,,,,,,,,"/",,,,,,,,,,,"RQu9Q95",,,,,,,,,,,"新"," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"的",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"单位",,,,,,,,,,,,,,,,,,,,,"到达",,,,,,,,,,,"叙利亚",,,,,,,,,,,"塔尔图",,,,,,,,,,,"斯港",,,,,,,,,,
"145","昌浩-小史公",":","『","遭",,,,,,,,,,,"“",,,,,,,,,,,"围攻",,,,,,,,,,,"”",,,,,,,,,,,"(",,,,,,,,,,,"图",,,,,,,,,,,")",,,,,,,,,,,"-",,,,,,,,,,,"新闻频道",,,,,,,,,,,"-",,,,,,,,,,,"煽动","手机",,,,,,,,,,,"搜狐",,,,,,,,,,,"』",,,,,,,,,,,"http",,,,,,,,,,,":",,,,,,,,,,,"/",,,,,,,,,,,"/",,,,,,,,,,,"t",,,,,,,,,,,".",,,,,,,,,,,"cn",,,,,,,,,,,"叙利亚","/",,,,,,,,,,,"RQu0pH1",,,,,,,,,,," ",,,,,,,,,,,"​",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"反对派",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"攻击",,,,,,,,,,,,,,,,,,,,,"政府",,,,,,,,,,," ",,,,,,,,,,,"美国",,,,,,,,,,,"大使",,,,,,,,,,
