_id	content	name
391	:#前线战报# 土耳其男人们在清真寺祈祷入侵叙利亚阿芙琳库尔德区的胜利[二哈] ?	草蜢一号
392	:【美国喊话土耳其在叙克制 遭回击：你们还在阿富汗】美国当地时间周日（21日）曾呼吁土耳其，确保其在叙利亚阿夫林区军事行动“规模和持续时间有限”。土耳其总统埃尔多安22日在出席一项颁奖典礼开幕式时表示，“当我们达成目标，就会结束在叙利亚阿夫林区的行动。”埃尔多安说，“美国人说我们‘不应该持续太久’，那我要问问美国，你们在阿富汗多长时间了？什么时候结束？我们执政之前，你们就已经在伊拉克了。你们在伊拉克的行动结束了吗？你们还在那儿。”http://t.cn/RQEtESN	人民日报海外版-海外网
393	我围观了@邱永峥-天溯智库月满西楼 的回答，该问题价值10.00元，围观仅1元，快来一起围观~ <br />微博问答:邱老师，你觉得土耳其跟库尔德接下来的走势如何？ ?	邱永峥-天溯智库月满西楼
394	:叙利亚盲童在废墟上的演唱，听完让人潸然泪下[悲伤][悲伤][悲伤] 小堇力资源库的秒拍视频 ?	小堇力资源库
395	:#前线战报# 叙利亚阿芙琳Kafarsifra村的库尔德小孩在洞中躲避土耳其战机对她们村庄的轰炸 ?	草蜢一号
396	":发布了头条文章：《为何美军想尽办法要控制叙利亚, 公然画出红线, 中俄不得不防》 为何美军想尽办法要控制叙利亚, 公然画出红线, 中俄不得不防 ?"	魅力孤独老实男神
397	:#前线战报# 目前土耳其军队与其雇佣伪军“叙利亚自由军”与库尔德人民保卫部队YPG反复争夺的835米制高点Barsayah 巴尔萨亚高地（黑箭头）是当地雅兹迪人的圣地。雅兹迪人被土耳其雇佣伪军“叙利亚自由军”的伊斯兰主义圣战者们认为是崇拜偶像的异教徒。 ?	草蜢一号
398	:【德国机场180人爆发冲突 抗议者举旗与乘客扭打】当地时间22日，德国汉诺威机场突发暴乱，抗议者举着旗帜与乘客发生冲突，共计180人卷入该起事件。据了解，这起冲突与近日“土耳其出兵叙利亚”的举动有关。据英国《每日邮报》报道，土耳其军队21日进入叙利亚北部阿夫林地区，为打击库尔德人武装“人民保护部队”。此事引发叙利亚政府不满情绪。当地时间22日，由库尔德人组成的抗议团体集中在德国汉诺威机场，向搭乘土耳其航空的乘客表达抗议。	国际在线新闻
399	:#前线战报#昨日1月22日，叙利亚阿芙琳库尔德区，阿芙琳市区。土耳其军队在郊外制高点与库尔德人民保卫部队YPG争夺阵地。城内生活继续，但充满紧张气氛 ?	草蜢一号
400	:《德国机场180人爆发冲突 抗议者举旗与乘客扭打》据英国《每日邮报》报道，土耳其军队21日进入叙利亚北部阿夫林地区，为打击库尔德人武装“人民保护部队”。http://t.cn/RQE4Ii3 ?	花晨月夕v
401	:#前线战报# 土耳其人民的好儿子Musa ?zalkan同志光荣滴在入侵叙利亚阿芙琳库尔德解放区的“橄榄枝”军事行动中拿到领盒饭第一名[吃瓜][吃瓜][吃瓜] ?	草蜢一号
402	:而是因为你把感情iijjii这段叙利亚盲童在废墟中的天籁演唱，让人听到流泪…愿世间没有战争，还孩子们一个笑容[心] #秒拍# 央视新闻的秒拍视频 ?	达只后丁定tpjrb
403	://分享网易新闻:《中国大动作:中国将派遣“雷神特种部队”前往叙利亚战场!》 中国大动作:中国将派遣“雷神特种部队”前往叙利亚战场! @网易新闻客户端 #网易新闻# ?	就是心跳621
404	:我围观了@邱永峥-天溯智库月满西楼 的回答，该问题价值10.00元，围观仅1元，快来一起围观~ <br />微博问答:邱哥，从目前的局势看，土耳其和美军支持的库尔德武装打得有来有回，美军甚至亲自动手将土鸡的盟友叙利亚自由军打得跪地求饶！能否从利益方面做个分析，预测一下库尔德武装 ?	羊倌1987
405	美国特种部队指挥官约瑟夫·沃特在叙利亚拉卡视察…（库尔德武装报道说这是在卡巴尼，但最后证实照片确实是在拉卡）. ?	北京麦子2010
406	:【土耳其出兵叙利亚第三天 西方各国领导人对此感到担忧】土耳其发起的针对叙利亚阿夫林地区库尔德武装的“橄榄枝行动”22日进入第三天，土耳其总统埃尔多安表示，土耳其不会就这一军事行动做出让步。土耳其此番举动引发了国际各界的密切关注，美国国务卿蒂勒森、英国外交大臣鲍里斯及欧盟委员会副主任莫盖里尼就此事发表评论。http://t.cn/RQEZ1qC	平安青山
407	:【叙阿夫林库尔德自卫力量：库尔德人将亲土武装逐出土叙边境村庄】叙利亚阿夫林库尔德自卫力量发言人向卫星通讯社表示，库尔德战士将亲土耳其力量逐出了土叙边境村庄Qorne。http://t.cn/RQE2Pml ?	俄罗斯卫星通讯社
408	:美国特种部队指挥官约瑟夫·沃特在叙利亚拉卡视察…（库尔德武装报道说这是在卡巴尼，但最后证实照片确实是在拉卡）. ?	北京麦子2010
409	:各怀鬼胎！遭殃的是叙利亚。在世界大舞台上弱国只能是待宰羔羊！ 急于求成被美国利用，土耳其行动或成笑柄 ?	bjibr
410	:# 腾讯新闻 # 《美国投下的这颗“震撼弹”令叙利亚局势走向更凶险》参考消息网1月23日报道 来自@腾讯新闻客户端 ?	1950重出江湖
411	:【俄罗斯研发特种侦察车无人机为标配】http://t.cn/RQEwv3S    俄罗斯在叙利亚的军事行动经验表明，对于特种作战部队来说，无人机侦察获得有关敌方情报是完成战斗任务的最重要的条件之一。 几年前，“阿尔马斯 - 安泰”开发的一种侦察车创新发展，其设备中包含的一套无人机已经成为标准选项。 ?	中国特种装备网
412	:【土耳其出兵叙利亚第三天 西方各国领导人对此感到担忧】土耳其发起的针对叙利亚阿夫林地区库尔德武装的“橄榄枝行动”22日进入第三天，土耳其总统埃尔多安表示，土耳其不会就这一军事行动做出让步。土耳其此番举动引发了国际各界的密切关注，美国国务卿蒂勒森、英国外交大臣鲍里斯及欧盟委员会副主任莫盖里尼就此事发表评论。http://t.cn/RQEZ1qC	环球时报
413	该微博因被多人举报，根据《微博社区管理规定》，已被删除。查看帮助：http://t.cn/Rfd14WY	valkyrie20607
414	:叙利亚战争再次升级，美俄会不会爆发局部战争呢？(同步自@新浪看点)叙利亚战争再次升级，美俄会不会爆发局部战争呢？ ?	女神军事家
415	2017年底叙利亚彻底摧毁ISIS所有据点，六年内战结束，获得全国解放。在俄罗斯的斡旋下，进行了七轮阿斯塔纳和谈，土耳其伊朗参与其中。在联合国斡旋下，日内瓦和谈机制启动。民族和解进程加速，人们期盼2018年叙利亚会建立一个得到广泛承认的新政府，启动战后重建，人民群众的生活会逐步得到改善。俄罗斯完成撤军，美国在叙利亚境内的军人数量也大幅减少。      没想到按下葫芦起来瓢，黎明前再次出现黑暗。20日土耳其突然出动坦克装甲车自行火炮对毗邻的叙利亚东北阿夫林地区进攻，空军出动战机对数十个目标进行空袭，打击对象是叙境内的库尔德武装，作战目的是在叙利亚和土耳其边境建立一个长30公里长的安全地带，防止叙境内库尔德武装与土境内库尔德工人党相互勾连。      土耳其是北约国家，悍然出兵叙利亚打击美国支持的库尔德武装，必须得到美国的默许，否则必将惹火烧身。问题是，美国凭什么默许土耳其动武？美国20日政府关门行政停摆，普京忙于大选无暇顾及，抓住这个时机土耳其发动攻势，战役目的是什么？建立30公里长安全区，纵深是多少？几公里，几十公里，还是趁乱把阿夫林库区吃掉？库尔德武装久经沙场，六年来天天都在打仗，骁勇善战，养尊处优的土耳其军队隔山打牛，光靠非接触作战快速机动作战就能击败库尔德武装吗？没有这种可能！    桃子熟了都想下山摘桃子，争夺胜利果实，抢地盘，这个可以理解，但鹿死谁手，还需要时间的考验～	小米粥99v
416	:【土耳其豹2A4坦克遭库尔德武装击中】在土耳其对叙利亚库尔德武装发动的“橄榄枝”行动期间，一辆土耳其豹2A4坦克被库尔德武装击中，据估计使用的是俄制AT4反坦克导弹。疑似坦克被命中部位的照片，看起来损伤不大 土耳其豹2A4坦克遭库尔德武装击毁 ?	绿茶达人2013
417	:分享网易新闻 《俄罗斯撤军30%，叙利亚遭受埋伏损失惨重，战术已经被摸清了》俄罗斯撤军30%，叙利亚遭受埋伏损失惨重，战术已经被摸清了 来自@网易新闻客户端 #网易新闻# ?	大和天下88
418	":018年1月22日海峡两岸：""台独“竟妄称解放军是”纸老虎“；今日关注：地面部队挺进叙利亚，土耳其要速战速决。????"	红星闪闪的tigerchild
419	":陈凤馨财经起床号 2018-01-23 美国与土耳其闹翻,美国在叙利亚建立三万人库德族军队!http://t.cn/RQRsu6R ?"	旗米拉论坛
420	:# 腾讯新闻 # 《美国投下的这颗“震撼弹”令叙利亚局势走向更凶险》参考消息网1月23日报道 来自@腾讯新闻客户端 ?	ESSEAI喜
421	:叙利亚还有政府吗？没有俄罗斯的帮助，巴沙尔就是乱局中的一员嘛，空幻觉一场.//【79架战斗机肆意在叙轰炸，叙全部战斗机出动，10分钟内全部报销】  79架战斗机肆意在叙轰炸，叙全部战斗机出动，10分钟内全部报销 ?	llx3726674
422	哈哈哈哈哈哈哈 ?	4PEACh
423	:<微观博取>土耳其地面部队进入叙利亚。土耳其20日开始发起对叙利亚北部阿夫林的“橄榄枝”军事行动，打击受美国支持的叙利亚库尔德武装“人民保护部队”。继20日出动战机进入叙利亚空袭后，21日，土地面部队进入叙利亚。土媒报道称，地面部队人员与叙利亚反对派武装“叙利亚自由军”一同向前推进，已进入叙境内5公里，但未提及参与这次地面行动的土军人数。土耳其的军事行动引起叙利亚官方强烈抗议。叙总统巴沙尔21日表示，阿夫林是叙利亚不可分割的领土，土耳其对阿夫林发起军事行动是对叙主权的再一次“野蛮侵犯”，“土耳其在叙利亚危机中的政策从始至终就是在支持恐怖主义、支持恐怖组织”。	冠振乐
424	:#英雄本色2018#土耳其军事打击叙利亚库尔德武装(同步自@新浪看点)土耳其军事打击叙利亚库尔德武装 ?	中国姜道玄
425	:支持土耳其出兵叙利亚打击库尔德武装 ?	candle_js
426	:【叙利亚儿童空袭中失去双腿 安义肢勇敢前行】10岁的叙利亚儿童Abdulbasit Alsattuf，在政府军的空袭中被炸断双腿，9个月前被人道主义组织送到土耳其治疗。现在他安装上了义肢，勇敢前行。新年愿望：愿世界不再有战争，不再有受难的孩子！ ?	幽默段子菌
427	://分享网易跟贴 《飞机大炮齐上阵！土耳其缘何在叙利亚杀红眼？俄罗斯道出背后推手》http://t.cn/RQRg77r 来自@网易新闻客户端 #网易新闻# ?	天府神鹰
428	papi酱的周一放送——已经工作的朋友们，你们有没有遇到过这样的老板？他们时不时就让你很茫然、很无奈、很不知所措…还没有工作的小朋友也不要难过，你们总有一天会遇到的??（周一快乐！这周也要拥抱工作，爱老板（我是老板，我爱我自己！ papi酱的秒拍视频 ?	宇文妃妃
429	:土耳其攻入叙利亚，发现上当了，再撤为时已晚导读：土耳其出兵打击库尔德人，然而攻入叙利亚后，土耳其人发现上当了，再撤退已经不是容易的事了...... http://t.cn/RQRrwhP ?	西陆网
430	:叙利亚对以色列随意轰炸叙利亚无动于衷，而对土耳其抽打美帝扶持势力反应如此大，有点搞不懂了//【刚刚攻入叙利亚，土耳其发现上当了，再想撤出却为时已晚！】  http://t.cn/RQRfcCK ?	zhzw7749_wbk0s
431	:看看当今伊拉克、叙利亚我们不能打仗。今天的幸福来之不易！别人欺负一下，我忍！千万不能打仗，打了就国破家亡。再忍！  79架战斗机肆意在叙轰炸，叙全部战斗机出动，10分钟内全部报销 ?	用户5671643711
432	:lln213这段叙利亚盲童在废墟中的天籁演唱，让人听到流泪…愿世间没有战争，还孩子们一个笑容[心] #秒拍# 央视新闻的秒拍视频[肥皂] ?	调速线圈
433	#军服美少女# 一年前国际妇女节。库尔德女兵上访阿芙琳烈士陵园。 今天保卫阿芙琳，抵抗入侵者的时刻再次到来！ [拳头] 秒拍视频 ?	Magicjorjor
434	:【战火中逃生的叙利亚男孩 现已恢复健康】据英国《每日邮报》报道，叙利亚城市阿勒颇在2016年遭受空袭，5岁男童达克奈什（Omran Daqneesh）被人从瓦砾中救出。他“灰头土脸一脸呆滞地坐在椅子上”一幕被传遍网络。今年六月黎巴嫰一个电视台访问了达克奈什一家。通过视频可见，男童已恢复健康。 ?	佛系小婊砸
435	:发表了一篇转载博文《[转载]旗扬：埃尔多安在全力打断叙利亚库尔德人陆上走廊》[转载]旗扬：埃尔多安在全力打断叙利亚库尔德人陆上走廊 ?	那夜喝多了-酒
436	:【中国石油推进中东地区合作建设纪实】近10年来，中国石油油气投资业务遍及伊拉克、伊朗、阿曼、阿联酋、叙利亚等中东五国，西接地中海，南跨波斯湾，13个油气合作项目在这里落地开花；7000多名中国石油人在这块热土上辛勤耕耘，深度参与中东油气开发，打破了曾经由西方大石油公司“一统天下”的格局，与资源国及合作伙伴共同打造了合作共赢的样板。http://t.cn/RQRE0Gw	中国石油报
437	:#陈雪妆容教室# 《恋爱魔镜温水可卸睫毛膏评测》编译古有卖艺“自相矛盾”，今有睫毛膏“既要持久又要好卸妆”[允悲][允悲][允悲]你们说，要厂家怎么办.......好在温水可卸的出现让自相矛盾成为了现实[喵喵]刷上它，你可以一路发发，美到叙利亚原价300多现售100多不要问我为什么，厂长是我表哥[笑cry]http://t.cn/RQRR52S	陈雪v博
438	:#2018年那些事儿# 土耳其地面部队开进阿夫林，攻下了数个村庄，名为“橄榄枝行动”。土耳其行动前，首先得到了俄罗斯的同意，俄军队后撤。阿夫林大约2000平方公里，位于叙利亚西北角，战略意义十分重要，土军对库尔德来硬的，最根本动因是希望美国在库尔德问题上不要太冥顽不灵。最近，东边的曼比季也似乎面临土军的攻击。在南边，叙政府军攻下了阿夫杜胡尔夫机场，志在打通阿勒颇到大马士革的连线。索契叙利亚全国大会即将召开之际，各方军事力量积极争取获得更多地盘，争取在谈判中获得更多主动权。	楠安普顿southampton
439	:【土耳其选择“先下手为强”，背后打的什么算盘？】土耳其出兵叙利亚，对叙库尔德武装开战了。这次土耳其“先下手为强”，是为了维护自身国家统一，并不令人意外。但其背后的博弈，仍是美俄。虽说现在的俄罗斯仍在中东连续取得多个国家的信任，但持续两年多的出兵叙利亚行动开支巨大，坚持至今已是强弩之末。反观美国，却依然将中东问题主动权牢牢握于手中。此次也不例外，美国的深层目的其实是想削弱叙利亚中央政府的影响力，甚至想分裂叙利亚，欲在新叙利亚政府中形成自己的派系。http://t.cn/RQRQL1B	海疆在线
440	":091200 在这当中，利比亚、叙利亚尤其重要，拔掉这样的""刺头""，只不过是通往目的地的中间站，终点站则是伊朗。 ?"	862青龙1
441	:叙利亚阿夫林库尔德进入全民抗战，年轻人上前线，老人则持枪维持治安与保卫。 ?	微乡里正
442	:这段叙利亚盲童在废墟中的天籁演唱，让人听到流泪… 电影和娱乐的秒拍视频 ?	电影小片
443	:叙利亚北部，叙利亚政府军、库尔德武装、伊斯兰国、叙利亚反政府武装四股势力割据，战火不断；如今刚有点消停，土耳其军队地面部队今天攻进了库尔德武装占领地区。现在有谁还敢去浪漫的土耳其???? ?	幸运好幸运
444	:叙利亚阿夫林库尔德进入全民抗战，年轻人上前线，老人则持枪维持治安与保卫。 ?	微乡里正
445	:这段叙利亚盲童在废墟中的天籁演唱，让人听到流泪… 电影和娱乐的秒拍视频 ?	电影小片
446	:叙利亚北部，叙利亚政府军、库尔德武装、伊斯兰国、叙利亚反政府武装四股势力割据，战火不断；如今刚有点消停，土耳其军队地面部队今天攻进了库尔德武装占领地区。现在有谁还敢去浪漫的土耳其???? ?	幸运好幸运
447	:#叙战场观察# 日前的战场画面显示，在土军对叙利亚西北阿夫林地区的进攻中，逃窜的库族官兵遭到土军热像观侦下的点名说服。对于弱者来说，夜幕不光不再是可供自己隐蔽的朋友，反而更是放大强者单向透明优势的残酷敌人。 ?	青青虫的微博
448	:【法国常驻联合国代表：安理会口头呼吁土耳其对阿夫林保持克制】法国常驻联合国代表弗朗索瓦?德拉特向记者表示，联合国安理会周一呼吁土耳其对叙利亚阿夫林周边局势保持克制。土耳其正在阿夫林开展军事行动。http://t.cn/RQRWwaU ?	俄罗斯卫星通讯社
449	:土耳其在叙利亚动手了。很显然土与叙政府及俄私下有协议。土实际放弃了西北角的反对派，只是表明声明支持一下，让叙政府军和俄大举收复。。。作为交换，叙政府及俄对与土对叙境内的库尔德武装的进攻，采取了默许，只是口头抗议的模式。但土军实力虽然排名很靠前。但由于政变大清洗，军队士气，战力都明显下降。而且美对其的各个方面了如指掌，所以在美支持的库尔德武装面前，土军肯定不会一帆风顺，甚至挫折连连。下面就看土军的决心有多大了。毕竟双方差距巨大。	飞飞来石
450	:中东局势趋于复杂，土耳其出兵叙利亚 鼎盛军事飞豹的秒拍视频 ?	鼎盛军事飞豹
451	:一张图解释为什么叙利亚问题这么复杂。（图片来源CNN） ?	战略之页7
452	:发布了头条文章：《旗扬：埃尔多安在全力打断叙利亚库尔德人陆上走廊》 旗扬：埃尔多安在全力打断叙利亚库尔德人陆上走廊 ?	旗扬时事
453	:还击，叙利亚的库尔德人使用美制陶式反坦克导弹打击入侵的土耳其坦克。#武器装备##军事新闻##战场纪实##前线战报##原创微博##军事视频# 蛋糕乐将军的秒拍视频 ?	蛋糕乐将军
454	:可怜的叙利亚，几年内战不休，国家已经满目疮痍，可怜国家主权已经失去了尊严，土耳其越境进入叙利亚攻击库尔德人武装，正眼都不瞧叙利亚政府一下。哎，国家安定团结才是国民之福呀！ ?	转世的笑面弥勒
455	2017年底叙利亚彻底摧毁ISIS所有据点，六年内战结束，获得全国解放。在俄罗斯的斡旋下，进行了七轮阿斯塔纳和谈，土耳其伊朗参与其中。在联合国斡旋下，日内瓦和谈机制启动。民族和解进程加速，人们期盼2018年叙利亚会建立一个得到广泛承认的新政府，启动战后重建，人民群众的生活会逐步得到改善。俄罗斯完成撤军，美国在叙利亚境内的军人数量也大幅减少。      没想到按下葫芦起来瓢，黎明前再次出现黑暗。20日土耳其突然出动坦克装甲车自行火炮对毗邻的叙利亚东北阿夫林地区进攻，空军出动战机对数十个目标进行空袭，打击对象是叙境内的库尔德武装，作战目的是在叙利亚和土耳其边境建立一个长30公里长的安全地带，防止叙境内库尔德武装与土境内库尔德工人党相互勾连。      土耳其是北约国家，悍然出兵叙利亚打击美国支持的库尔德武装，必须得到美国的默许，否则必将惹火烧身。问题是，美国凭什么默许土耳其动武？美国20日政府关门行政停摆，普京忙于大选无暇顾及，抓住这个时机土耳其发动攻势，战役目的是什么？建立30公里长安全区，纵深是多少？几公里，几十公里，还是趁乱把阿夫林库区吃掉？库尔德武装久经沙场，六年来天天都在打仗，骁勇善战，养尊处优的土耳其军队隔山打牛，光靠非接触作战快速机动作战就能击败库尔德武装吗？没有这种可能！    桃子熟了都想下山摘桃子，争夺胜利果实，抢地盘，这个可以理解，但鹿死谁手，还需要时间的考验～	柚子seoyo
456	:【叙利亚首都一汽车站遭炮击 致9人死亡21人受伤】22日，叙利亚首都大马士革东部一个汽车站遭反政府武装炮弹袭击，造成9名平民死亡，另有21人受伤。报道说，作为回击，叙利亚军方当天对发射炮弹的反政府武装据点实施精准打击。via新华社 ????	中国安全生产网
457	:土耳其出兵选择先下手，背后算盘打的很大！导读：土耳其突然出兵叙利亚打击库尔德武装，这背后到底暗藏哪些内幕？幕后大国到底在怎样博弈？ http://t.cn/RQRJ2nC ?	西陆网
458	:叙利亚…现在看来更像是:土耳其踏踏实实的打阿夫林，而俄罗斯、伊朗民兵和叙利亚政府军也稳稳当当的打伊德利卜…大老美着急也没用，插不上手使不上劲，目前奏是这么个情况（同一件事，库尔德媒体和土媒体报道总拧巴着，小心掉沟里去）…有专家称库尔德手里的武器和土军有一拼，那是你丫眼瞎…[挖鼻] ?	北京麦子2010
459	发布了头条文章：《蠢货，你神气个蛋蛋？》#贼说贼话# 蠢货，你神气个蛋蛋？ ?	再过来我就喊了啊
460	:土耳其十万大军扑向叙利亚: 没几分钟土耳其城市 就遭导弹突袭http://t.cn/RQRx7r3 ?	行之有效方向细节
461	:OPEC、IMF、中东三大利好支撑油价。因美元昨日有所走低，提振了大宗商品价格；沙特油长暗示或推动减产协议延长至2018年之后、IMF上调今明两年全球经济增速为市场带来了乐观预期。另外，中东最新爆发的冲突也支撑了油价，周日土耳其军队及其支持的叙利亚反叛组织在叙利亚与美国支持的库尔德武装交战。隔夜，土耳其副总理博兹达发表讲话期间，油价短线上扬，美油突破64美元关口。不过，日内稍早，利比亚As-Sarah油田恢复运营的消息一度打压油价。	利弗莫尔君
462	:发表了博文《美国震惊！中国装甲师开赴俄罗斯！》大家都知道，近两年美国和俄罗斯的矛盾越来越深，双方在乌克兰和叙利亚明争暗斗，美国虽然没占到什么便宜，但是也将其在北约的势力发展到了东欧。去年，北约在东欧地美国震惊！中国装甲师开赴俄罗斯！ ?	情系中华绝顶雄风
463	:土耳其十万大军扑向叙利亚: 没几分钟土耳其城市 就遭导弹突袭http://t.cn/RQRx7r3 ?	行之有效方向细节
464	:OPEC、IMF、中东三大利好支撑油价。因美元昨日有所走低，提振了大宗商品价格；沙特油长暗示或推动减产协议延长至2018年之后、IMF上调今明两年全球经济增速为市场带来了乐观预期。另外，中东最新爆发的冲突也支撑了油价，周日土耳其军队及其支持的叙利亚反叛组织在叙利亚与美国支持的库尔德武装交战。隔夜，土耳其副总理博兹达发表讲话期间，油价短线上扬，美油突破64美元关口。不过，日内稍早，利比亚As-Sarah油田恢复运营的消息一度打压油价。	利弗莫尔君
465	:【库尔德武装请求美国支援】叙利亚的一个库尔德民兵组织呼吁美国支援其抵抗土耳其越境发动的攻击，美国国务卿蒂勒森则试图淡化美土分歧。库尔德武装请求美国支援 ?	FT中文网
466	:2017年底叙利亚彻底摧毁ISIS所有据点，六年内战结束，获得全国解放。在俄罗斯的斡旋下，进行了七轮阿斯塔纳和谈，土耳其伊朗参与其中。在联合国斡旋下，日内瓦和谈机制启动。民族和解进程加速，人们期盼2018年叙利亚会建立一个得到广泛承认的新政府，启动战后重建，人民群众的生活会逐步得到改善。俄罗斯完成撤军，美国在叙利亚境内的军人数量也大幅减少。      没想到按下葫芦起来瓢，黎明前再次出现黑暗。20日土耳其突然出动坦克装甲车自行火炮对毗邻的叙利亚东北阿夫林地区进攻，空军出动战机对数十个目标进行空袭，打击对象是叙境内的库尔德武装，作战目的是在叙利亚和土耳其边境建立一个长30公里长的安全地带，防止叙境内库尔德武装与土境内库尔德工人党相互勾连。      土耳其是北约国家，悍然出兵叙利亚打击美国支持的库尔德武装，必须得到美国的默许，否则必将惹火烧身。问题是，美国凭什么默许土耳其动武？美国20日政府关门行政停摆，普京忙于大选无暇顾及，抓住这个时机土耳其发动攻势，战役目的是什么？建立30公里长安全区，纵深是多少？几公里，几十公里，还是趁乱把阿夫林库区吃掉？库尔德武装久经沙场，六年来天天都在打仗，骁勇善战，养尊处优的土耳其军队隔山打牛，光靠非接触作战快速机动作战就能击败库尔德武装吗？没有这种可能！    桃子熟了都想下山摘桃子，争夺胜利果实，抢地盘，这个可以理解，但鹿死谁手，还需要时间的考验～	局座召忠
467	:#军事集结号# 土耳其在叙利亚北发动攻势，美国要求安卡拉保持克制 #humvee-c# @新浪军事 @鹰眼军视 @金陵上空的鹰 @鹰眼防务 ?	HUMVEE-C
468	:美国官方文件称中国是“修正主义”、同时在朝藓半岛排兵布阵、又在贸易上发起对华倾销调查、挑起中印以及南海争端、在叙利亚涉嫌暗中轰炸政府军支持ISIS武装，在全球范内对一带一路百般阻挠等等，都在使中美关系变得更加紧张… ---来自神探007：周小平?|?面对美国步步紧逼上门挑事，有人却在警告中国不要惹事生非？！ http://t.cn/RQTle1H	嵩山石8
469	:【土耳其驳斥有关其军队在叙阿夫林袭击平民的消息】土耳其副总理博兹达22日表示，有关土耳其军队对叙利亚阿夫林地区的平民实施打击的消息系黑色宣传。http://t.cn/RQRGjpa ?	俄罗斯卫星通讯社
470	:土耳其电视主持人在电视台报道土军队进攻叙利亚时都闻到了浓浓的硝烟味！ （分享自 @抽屉新热榜） http://t.cn/RQR4xge ?	天羽手杖403
471	:库尔德民主军已向阿夫林增援。阿夫林、阿勒颇地区的库尔德武装是土耳其工人党的马甲，也是事实上的工人党总部所在，在网路看到的各种叙利亚反is的战斗图片与视频中，出境最多的就是这支武装，不过这支武装与美国支持的库尔德民主军似乎还真不是一回事，美国并没承认这支武装属于他的反恐联盟。这支武装原来是俄国支持，但现在俄出卖了他们。	微乡里正
472	:叙利亚嘴巴上严重抗议，心里窃喜。  土耳其对叙利亚发动空袭和炮击 ?	_真的有这么湿滑吗_
473	:据《每日邮报》报道，一段视频显示在德国某机场约180名库尔德人高举旗帜抗议土耳其军队对叙利亚境内的库尔德武装组织发动攻击，随即与来自土耳其航空的旅客发生冲突。机场警察使用胡椒喷雾才分隔开冲突双方。详情请见：http://t.cn/RQRycf6 AlphaNews的秒拍视频 ?	AlphaNews
474	:大老美的盟友（北约成员国土耳其）轰炸大老美的盟友（叙利亚库尔德武装）…呃～俺们奏看这锅怎么才能～漂亮的甩到毛熊头上…[挖鼻] ?	北京麦子2010
475	:库尔德民主军已向阿夫林增援。阿夫林、阿勒颇地区的库尔德武装是土耳其工人党的马甲，也是事实上的工人党总部所在，在网路看到的各种叙利亚反is的战斗图片与视频中，出境最多的就是这支武装，不过这支武装与美国支持的库尔德民主军似乎还真不是一回事，美国并没承认这支武装属于他的反恐联盟。这支武装原来是俄国支持，但现在俄出卖了他们。	微乡里正
476	:叙利亚嘴巴上严重抗议，心里窃喜。  土耳其对叙利亚发动空袭和炮击 ?	_真的有这么湿滑吗_
477	:据《每日邮报》报道，一段视频显示在德国某机场约180名库尔德人高举旗帜抗议土耳其军队对叙利亚境内的库尔德武装组织发动攻击，随即与来自土耳其航空的旅客发生冲突。机场警察使用胡椒喷雾才分隔开冲突双方。详情请见：http://t.cn/RQRycf6 AlphaNews的秒拍视频 ?	AlphaNews
478	:大老美的盟友（北约成员国土耳其）轰炸大老美的盟友（叙利亚库尔德武装）…呃～俺们奏看这锅怎么才能～漂亮的甩到毛熊头上…[挖鼻] ?	北京麦子2010
479	:#叙利亚# 美国“全球反恐联盟总统特使”麦吉尔克(McGurk)和陆军上将沃特尔目前已经抵达叙利亚拉卡。 ?	孙仲来
480	:土耳其宣战：中东大乱开启新节奏！ - 果然打起来了！不是巴以之间、不是与伊拉克库尔德人，而是在叙利亚，土耳其与叙利亚库尔德武装。 http://t.cn/RQR27wy ?	tx2068
481	:俄罗斯是被邀请打击恐怖势力，美国是直接侵入他国领土，你脑子没病吧//@mindaxie:俄罗斯厚颜无耻，自己亲身参加叙利亚内战，有什么资格说三道。//【俄外长：美国企图控制叙土伊边境地区】  俄外长：美国企图控制叙土伊边境地区 ?	zhzw7749_wbk0s
482	:【土耳其向库尔德开战，被群殴的美国为什么默不作声？】 老徐：其实，对于叙利亚来说，借助土耳其的力量惩罚要搞分裂的库尔德，打击赖着不走的美国，是求之不得的事情。除非打完库尔德和美国，土耳其又赖着不走，叙利亚才可能跟土耳其开战。http://t.cn/RQ8BWkJ ?	白米壳
483	:伊朗发表声明，希望土耳其立即终止在叙利亚阿夫林发起的军事行动，避免叙北部危机进一步恶化。?[阴险][失望]叙利亚，各国博弈的牺牲品！落后挨打 ?	贺兰山岩羊
484	:#2018年第一场战争#第三天晚上：1、土耳其军队不间断地炮击阿弗林城区与附近郊外，空军则不断地轰炸极具战略意义的山区阵地，地面部队打到了阿弗林的东郊；2、库尔德武装YPG宣称已经在四个村庄连续打退土军和叙利亚自由军的连续进攻，造成土军与自由军大量死伤；3、美国支持的另一个武装库尔德民主军发言人表示，现在正式考虑向阿弗林派出部队增援当地的库尔德YPG，共同打退土叙联军的进攻；4、土耳其总理埃尔多安表示，决不会从阿弗林退后半步，一定要完成既定的战略目标，那就是将库尔德武装驱离阿弗林地区。5、美国表示对土耳其关注点的理解，但要求土军克制。	邱永峥-天溯智库月满西楼
